 

stn;time;htoauths
SLFFIR;1998112618;82
SLFFIR;1998112619;82
SLFFIR;1998112620;82
SLFFIR;1998112621;82
SLFFIR;1998112622;82
SLFFIR;1998112623;81
SLFFIR;1998112700;82
SLFFIR;1998112701;84
SLFFIR;1998112702;84
SLFFIR;1998112703;84
SLFFIR;1998112704;85
SLFFIR;1998112705;85
SLFFIR;1998112706;87
SLFFIR;1998112707;90
SLFFIR;1998112708;91
SLFFIR;1998112709;91
SLFFIR;1998112710;91
SLFFIR;1998112711;89
SLFFIR;1998112712;90
SLFFIR;1998112713;90
SLFFIR;1998112714;94
SLFFIR;1998112715;95
SLFFIR;1998112716;96
SLFFIR;1998112717;95
SLFFIR;1998112718;97
SLFFIR;1998112719;96
SLFFIR;1998112720;95
SLFFIR;1998112721;95
SLFFIR;1998112722;95
SLFFIR;1998112723;94
SLFFIR;1998112800;95
SLFFIR;1998112801;94
SLFFIR;1998112802;94
SLFFIR;1998112803;93
SLFFIR;1998112804;93
SLFFIR;1998112805;93
SLFFIR;1998112806;93
SLFFIR;1998112807;92
SLFFIR;1998112808;92
SLFFIR;1998112809;90
SLFFIR;1998112810;88
SLFFIR;1998112811;87
SLFFIR;1998112812;87
SLFFIR;1998112813;89
SLFFIR;1998112814;89
SLFFIR;1998112815;90
SLFFIR;1998112816;90
SLFFIR;1998112817;90
SLFFIR;1998112818;90
SLFFIR;1998112819;89
SLFFIR;1998112820;90
SLFFIR;1998112821;89
SLFFIR;1998112822;89
SLFFIR;1998112823;88
SLFFIR;1998112900;89
SLFFIR;1998112901;88
SLFFIR;1998112902;87
SLFFIR;1998112903;88
SLFFIR;1998112904;88
SLFFIR;1998112905;88
SLFFIR;1998112906;88
SLFFIR;1998112907;88
SLFFIR;1998112908;88
SLFFIR;1998112909;88
SLFFIR;1998112910;87
SLFFIR;1998112911;86
SLFFIR;1998112912;84
SLFFIR;1998112913;85
SLFFIR;1998112914;87
SLFFIR;1998112915;85
SLFFIR;1998112916;86
SLFFIR;1998112917;85
SLFFIR;1998112918;85
SLFFIR;1998112919;84
SLFFIR;1998112920;84
SLFFIR;1998112921;85
SLFFIR;1998112922;86
SLFFIR;1998112923;89
SLFFIR;1998113000;88
SLFFIR;1998113001;93
SLFFIR;1998113002;93
SLFFIR;1998113003;94
SLFFIR;1998113004;94
SLFFIR;1998113005;95
SLFFIR;1998113006;95
SLFFIR;1998113007;94
SLFFIR;1998113008;93
SLFFIR;1998113009;92
SLFFIR;1998113010;95
SLFFIR;1998113011;94
SLFFIR;1998113012;95
SLFFIR;1998113013;95
SLFFIR;1998113014;94
SLFFIR;1998113015;95
SLFFIR;1998113016;95
SLFFIR;1998113017;95
SLFFIR;1998113018;95
SLFFIR;1998113019;95
SLFFIR;1998113020;95
SLFFIR;1998113021;94
SLFFIR;1998113022;93
SLFFIR;1998113023;94
SLFFIR;1998120100;94
SLFFIR;1998120101;93
SLFFIR;1998120102;93
SLFFIR;1998120103;93
SLFFIR;1998120104;93
SLFFIR;1998120105;93
SLFFIR;1998120106;93
SLFFIR;1998120107;92
SLFFIR;1998120108;93
SLFFIR;1998120109;90
SLFFIR;1998120110;89
SLFFIR;1998120111;88
SLFFIR;1998120112;87
SLFFIR;1998120113;87
SLFFIR;1998120114;89
SLFFIR;1998120115;90
SLFFIR;1998120116;91
SLFFIR;1998120117;91
SLFFIR;1998120118;91
SLFFIR;1998120119;91
SLFFIR;1998120120;90
SLFFIR;1998120121;90
SLFFIR;1998120122;90
SLFFIR;1998120123;90
SLFFIR;1998120200;90
SLFFIR;1998120201;90
SLFFIR;1998120202;90
SLFFIR;1998120203;89
SLFFIR;1998120204;89
SLFFIR;1998120205;89
SLFFIR;1998120206;89
SLFFIR;1998120207;89
SLFFIR;1998120208;89
SLFFIR;1998120209;88
SLFFIR;1998120210;86
SLFFIR;1998120211;85
SLFFIR;1998120212;84
SLFFIR;1998120213;84
SLFFIR;1998120214;87
SLFFIR;1998120215;88
SLFFIR;1998120216;88
SLFFIR;1998120217;88
SLFFIR;1998120218;88
SLFFIR;1998120219;88
SLFFIR;1998120220;88
SLFFIR;1998120221;88
SLFFIR;1998120222;88
SLFFIR;1998120223;88
SLFFIR;1998120300;88
SLFFIR;1998120301;87
SLFFIR;1998120302;87
SLFFIR;1998120303;87
SLFFIR;1998120304;87
SLFFIR;1998120305;87
SLFFIR;1998120306;87
SLFFIR;1998120307;86
SLFFIR;1998120308;86
SLFFIR;1998120309;85
SLFFIR;1998120310;84
SLFFIR;1998120311;83
SLFFIR;1998120312;81
SLFFIR;1998120313;82
SLFFIR;1998120314;84
SLFFIR;1998120315;85
SLFFIR;1998120316;86
SLFFIR;1998120317;86
SLFFIR;1998120318;86
SLFFIR;1998120319;86
SLFFIR;1998120320;85
SLFFIR;1998120321;85
SLFFIR;1998120322;85
SLFFIR;1998120323;85
SLFFIR;1998120400;85
SLFFIR;1998120401;85
SLFFIR;1998120402;85
SLFFIR;1998120403;85
SLFFIR;1998120404;85
SLFFIR;1998120405;85
SLFFIR;1998120406;85
SLFFIR;1998120407;84
SLFFIR;1998120408;85
SLFFIR;1998120409;84
SLFFIR;1998120410;82
SLFFIR;1998120411;79
SLFFIR;1998120412;79
SLFFIR;1998120413;81
SLFFIR;1998120414;81
SLFFIR;1998120415;85
SLFFIR;1998120416;85
SLFFIR;1998120417;84
SLFFIR;1998120418;84
SLFFIR;1998120419;84
SLFFIR;1998120420;82
SLFFIR;1998120421;83
SLFFIR;1998120422;84
SLFFIR;1998120423;84
SLFFIR;1998120500;86
SLFFIR;1998120501;88
SLFFIR;1998120502;88
SLFFIR;1998120503;88
SLFFIR;1998120504;88
SLFFIR;1998120505;89
SLFFIR;1998120506;90
SLFFIR;1998120507;90
SLFFIR;1998120508;90
SLFFIR;1998120509;92
SLFFIR;1998120510;94
SLFFIR;1998120511;94
SLFFIR;1998120512;94
SLFFIR;1998120513;95
SLFFIR;1998120514;94
SLFFIR;1998120515;94
SLFFIR;1998120516;95
SLFFIR;1998120517;94
SLFFIR;1998120518;96
SLFFIR;1998120519;96
SLFFIR;1998120520;96
SLFFIR;1998120521;98
SLFFIR;1998120522;98
SLFFIR;1998120523;98
SLFFIR;1998120600;98
SLFFIR;1998120601;99
SLFFIR;1998120602;100
SLFFIR;1998120603;103
SLFFIR;1998120604;107
SLFFIR;1998120605;109
SLFFIR;1998120606;114
SLFFIR;1998120607;120
SLFFIR;1998120608;119
SLFFIR;1998120609;120
SLFFIR;1998120610;121
SLFFIR;1998120611;120
SLFFIR;1998120612;121
SLFFIR;1998120613;122
SLFFIR;1998120614;122
SLFFIR;1998120615;122
SLFFIR;1998120616;123
SLFFIR;1998120617;124
SLFFIR;1998120618;123
SLFFIR;1998120619;125
SLFFIR;1998120620;123
SLFFIR;1998120621;126
SLFFIR;1998120622;126
SLFFIR;1998120623;125
SLFFIR;1998120700;124
SLFFIR;1998120701;123
SLFFIR;1998120702;124
SLFFIR;1998120703;123
SLFFIR;1998120704;123
SLFFIR;1998120705;123
SLFFIR;1998120706;122
SLFFIR;1998120707;122
SLFFIR;1998120708;121
SLFFIR;1998120709;121
SLFFIR;1998120710;121
SLFFIR;1998120711;121
SLFFIR;1998120712;120
SLFFIR;1998120713;121
SLFFIR;1998120714;119
SLFFIR;1998120715;122
SLFFIR;1998120716;127
SLFFIR;1998120717;130
SLFFIR;1998120718;131
SLFFIR;1998120719;133
SLFFIR;1998120720;135
SLFFIR;1998120721;136
SLFFIR;1998120722;135
SLFFIR;1998120723;135
SLFFIR;1998120800;134
SLFFIR;1998120801;133
SLFFIR;1998120802;132
SLFFIR;1998120803;131
SLFFIR;1998120804;131
SLFFIR;1998120805;129
SLFFIR;1998120806;129
SLFFIR;1998120807;128
SLFFIR;1998120808;127
SLFFIR;1998120809;126
SLFFIR;1998120810;123
SLFFIR;1998120811;123
SLFFIR;1998120812;122
SLFFIR;1998120813;121
SLFFIR;1998120814;121
SLFFIR;1998120815;122
SLFFIR;1998120816;123
SLFFIR;1998120817;123
SLFFIR;1998120818;123
SLFFIR;1998120819;123
SLFFIR;1998120820;123
SLFFIR;1998120821;122
SLFFIR;1998120822;122
SLFFIR;1998120823;121
SLFFIR;1998120900;121
SLFFIR;1998120901;121
SLFFIR;1998120902;120
SLFFIR;1998120903;119
SLFFIR;1998120904;119
SLFFIR;1998120905;119
SLFFIR;1998120906;119
SLFFIR;1998120907;118
SLFFIR;1998120908;118
SLFFIR;1998120909;117
SLFFIR;1998120910;116
SLFFIR;1998120911;113
SLFFIR;1998120912;114
SLFFIR;1998120913;114
SLFFIR;1998120914;114
SLFFIR;1998120915;114
SLFFIR;1998120916;116
SLFFIR;1998120917;117
SLFFIR;1998120918;118
SLFFIR;1998120919;119
SLFFIR;1998120920;121
SLFFIR;1998120921;121
SLFFIR;1998120922;120
SLFFIR;1998120923;120
SLFFIR;1998121000;120
SLFFIR;1998121001;119
SLFFIR;1998121002;118
SLFFIR;1998121003;114
SLFFIR;1998121004;117
SLFFIR;1998121005;117
SLFFIR;1998121006;117
SLFFIR;1998121007;118
SLFFIR;1998121008;117
SLFFIR;1998121009;114
SLFFIR;1998121010;116
SLFFIR;1998121011;114
SLFFIR;1998121012;114
SLFFIR;1998121013;116
SLFFIR;1998121014;118
SLFFIR;1998121015;117
SLFFIR;1998121016;117
SLFFIR;1998121017;117
SLFFIR;1998121018;116
SLFFIR;1998121019;117
SLFFIR;1998121020;116
SLFFIR;1998121021;116
SLFFIR;1998121022;116
SLFFIR;1998121023;115
SLFFIR;1998121100;115
SLFFIR;1998121101;115
SLFFIR;1998121102;116
SLFFIR;1998121103;115
SLFFIR;1998121104;115
SLFFIR;1998121105;114
SLFFIR;1998121106;114
SLFFIR;1998121107;118
SLFFIR;1998121108;121
SLFFIR;1998121109;123
SLFFIR;1998121110;124
SLFFIR;1998121111;125
SLFFIR;1998121112;128
SLFFIR;1998121113;129
SLFFIR;1998121114;130
SLFFIR;1998121115;130
SLFFIR;1998121116;129
SLFFIR;1998121117;130
SLFFIR;1998121118;129
SLFFIR;1998121119;129
SLFFIR;1998121120;128
SLFFIR;1998121121;128
SLFFIR;1998121122;128
SLFFIR;1998121123;127
SLFFIR;1998121200;127
SLFFIR;1998121201;126
SLFFIR;1998121202;126
SLFFIR;1998121203;126
SLFFIR;1998121204;125
SLFFIR;1998121205;125
SLFFIR;1998121206;125
SLFFIR;1998121207;125
SLFFIR;1998121208;125
SLFFIR;1998121209;125
SLFFIR;1998121210;124
SLFFIR;1998121211;125
SLFFIR;1998121212;124
SLFFIR;1998121213;124
SLFFIR;1998121214;125
SLFFIR;1998121215;124
SLFFIR;1998121216;126
SLFFIR;1998121217;126
SLFFIR;1998121218;127
SLFFIR;1998121219;126
SLFFIR;1998121220;125
SLFFIR;1998121221;125
SLFFIR;1998121222;124
SLFFIR;1998121223;123
SLFFIR;1998121300;123
SLFFIR;1998121301;122
SLFFIR;1998121302;122
SLFFIR;1998121303;122
SLFFIR;1998121304;122
SLFFIR;1998121305;122
SLFFIR;1998121306;121
SLFFIR;1998121307;121
SLFFIR;1998121308;120
SLFFIR;1998121309;119
SLFFIR;1998121310;118
SLFFIR;1998121311;118
SLFFIR;1998121312;118
SLFFIR;1998121313;118
SLFFIR;1998121314;118
SLFFIR;1998121315;118
SLFFIR;1998121316;118
SLFFIR;1998121317;117
SLFFIR;1998121318;117
SLFFIR;1998121319;117
SLFFIR;1998121320;117
SLFFIR;1998121321;117
SLFFIR;1998121322;117
SLFFIR;1998121323;117
SLFFIR;1998121400;116
SLFFIR;1998121401;116
SLFFIR;1998121402;116
SLFFIR;1998121403;116
SLFFIR;1998121404;116
SLFFIR;1998121405;116
SLFFIR;1998121406;116
SLFFIR;1998121407;115
SLFFIR;1998121408;115
SLFFIR;1998121409;115
SLFFIR;1998121410;114
SLFFIR;1998121411;114
SLFFIR;1998121412;113
SLFFIR;1998121413;111
SLFFIR;1998121414;111
SLFFIR;1998121415;113
SLFFIR;1998121416;114
SLFFIR;1998121417;114
SLFFIR;1998121418;114
SLFFIR;1998121419;114
SLFFIR;1998121420;113
SLFFIR;1998121421;114
SLFFIR;1998121422;113
SLFFIR;1998121423;113
SLFFIR;1998121500;113
SLFFIR;1998121501;112
SLFFIR;1998121502;113
SLFFIR;1998121503;113
SLFFIR;1998121504;113
SLFFIR;1998121505;113
SLFFIR;1998121506;112
SLFFIR;1998121507;113
SLFFIR;1998121508;112
SLFFIR;1998121509;112
SLFFIR;1998121510;111
SLFFIR;1998121511;110
SLFFIR;1998121512;110
SLFFIR;1998121513;110
SLFFIR;1998121514;110
SLFFIR;1998121515;111
SLFFIR;1998121516;111
SLFFIR;1998121517;112
SLFFIR;1998121518;111
SLFFIR;1998121519;111
SLFFIR;1998121520;111
SLFFIR;1998121521;111
SLFFIR;1998121522;111
SLFFIR;1998121523;111
SLFFIR;1998121600;111
SLFFIR;1998121601;111
SLFFIR;1998121602;111
SLFFIR;1998121603;111
SLFFIR;1998121604;111
SLFFIR;1998121605;111
SLFFIR;1998121606;111
SLFFIR;1998121607;111
SLFFIR;1998121608;111
SLFFIR;1998121609;110
SLFFIR;1998121610;108
SLFFIR;1998121611;107
SLFFIR;1998121612;107
SLFFIR;1998121613;109
SLFFIR;1998121614;110
SLFFIR;1998121615;109
SLFFIR;1998121616;110
SLFFIR;1998121617;110
SLFFIR;1998121618;110
SLFFIR;1998121619;110
SLFFIR;1998121620;110
SLFFIR;1998121621;109
SLFFIR;1998121622;110
SLFFIR;1998121623;110
SLFFIR;1998121700;110
SLFFIR;1998121701;109
SLFFIR;1998121702;109
SLFFIR;1998121703;109
SLFFIR;1998121704;109
SLFFIR;1998121705;108
SLFFIR;1998121706;109
SLFFIR;1998121707;109
SLFFIR;1998121708;109
SLFFIR;1998121709;109
SLFFIR;1998121710;109
SLFFIR;1998121711;107
SLFFIR;1998121712;106
SLFFIR;1998121713;107
SLFFIR;1998121714;107
SLFFIR;1998121715;108
SLFFIR;1998121716;109
SLFFIR;1998121717;108
SLFFIR;1998121718;108
SLFFIR;1998121719;108
SLFFIR;1998121720;108
SLFFIR;1998121721;108
SLFFIR;1998121722;108
SLFFIR;1998121723;107
SLFFIR;1998121800;108
SLFFIR;1998121801;107
SLFFIR;1998121802;107
SLFFIR;1998121803;108
SLFFIR;1998121804;107
SLFFIR;1998121805;107
SLFFIR;1998121806;107
SLFFIR;1998121807;107
SLFFIR;1998121808;107
SLFFIR;1998121809;107
SLFFIR;1998121810;105
SLFFIR;1998121811;104
SLFFIR;1998121812;104
SLFFIR;1998121813;104
SLFFIR;1998121814;104
SLFFIR;1998121815;106
SLFFIR;1998121816;107
SLFFIR;1998121817;107
SLFFIR;1998121818;107
SLFFIR;1998121819;106
SLFFIR;1998121820;106
SLFFIR;1998121821;107
SLFFIR;1998121822;106
SLFFIR;1998121823;106
SLFFIR;1998121900;106
SLFFIR;1998121901;106
SLFFIR;1998121902;107
SLFFIR;1998121903;106
SLFFIR;1998121904;106
SLFFIR;1998121905;107
SLFFIR;1998121906;106
SLFFIR;1998121907;106
SLFFIR;1998121908;106
SLFFIR;1998121909;106
SLFFIR;1998121910;106
SLFFIR;1998121911;105
SLFFIR;1998121912;105
SLFFIR;1998121913;104
SLFFIR;1998121914;106
SLFFIR;1998121915;106
SLFFIR;1998121916;106
SLFFIR;1998121917;106
SLFFIR;1998121918;106
SLFFIR;1998121919;105
SLFFIR;1998121920;105
SLFFIR;1998121921;105
SLFFIR;1998121922;105
SLFFIR;1998121923;105
SLFFIR;1998122000;104
SLFFIR;1998122001;105
SLFFIR;1998122002;105
SLFFIR;1998122003;105
SLFFIR;1998122004;105
SLFFIR;1998122005;105
SLFFIR;1998122006;105
SLFFIR;1998122007;105
SLFFIR;1998122008;105
SLFFIR;1998122009;104
SLFFIR;1998122010;104
SLFFIR;1998122011;104
SLFFIR;1998122012;104
SLFFIR;1998122013;103
SLFFIR;1998122014;103
SLFFIR;1998122015;103
SLFFIR;1998122016;105
SLFFIR;1998122017;105
SLFFIR;1998122018;104
SLFFIR;1998122019;102
SLFFIR;1998122020;103
SLFFIR;1998122021;104
SLFFIR;1998122022;106
SLFFIR;1998122023;107
SLFFIR;1998122100;107
SLFFIR;1998122101;106
SLFFIR;1998122102;106
SLFFIR;1998122103;106
SLFFIR;1998122104;108
SLFFIR;1998122105;109
SLFFIR;1998122106;110
SLFFIR;1998122107;111
SLFFIR;1998122108;111
SLFFIR;1998122109;111
SLFFIR;1998122110;109
SLFFIR;1998122111;108
SLFFIR;1998122112;109
SLFFIR;1998122113;108
SLFFIR;1998122114;109
SLFFIR;1998122115;109
SLFFIR;1998122116;109
SLFFIR;1998122117;109
SLFFIR;1998122118;108
SLFFIR;1998122119;109
SLFFIR;1998122120;108
SLFFIR;1998122121;108
SLFFIR;1998122122;108
SLFFIR;1998122123;108
SLFFIR;1998122200;108
SLFFIR;1998122201;108
SLFFIR;1998122202;108
SLFFIR;1998122203;108
SLFFIR;1998122204;107
SLFFIR;1998122205;107
SLFFIR;1998122206;107
SLFFIR;1998122207;107
SLFFIR;1998122208;107
SLFFIR;1998122209;107
SLFFIR;1998122210;107
SLFFIR;1998122211;107
SLFFIR;1998122212;107
SLFFIR;1998122213;104
SLFFIR;1998122214;104
SLFFIR;1998122215;106
SLFFIR;1998122216;107
SLFFIR;1998122217;107
SLFFIR;1998122218;107
SLFFIR;1998122219;106
SLFFIR;1998122220;106
SLFFIR;1998122221;106
SLFFIR;1998122222;106
SLFFIR;1998122223;106
SLFFIR;1998122300;106
SLFFIR;1998122301;105
SLFFIR;1998122302;105
SLFFIR;1998122303;105
SLFFIR;1998122304;105
SLFFIR;1998122305;105
SLFFIR;1998122306;105
SLFFIR;1998122307;104
SLFFIR;1998122308;104
SLFFIR;1998122309;104
SLFFIR;1998122310;102
SLFFIR;1998122311;101
SLFFIR;1998122312;102
SLFFIR;1998122313;103
SLFFIR;1998122314;102
SLFFIR;1998122315;103
SLFFIR;1998122316;104
SLFFIR;1998122317;103
SLFFIR;1998122318;104
SLFFIR;1998122319;104
SLFFIR;1998122320;104
SLFFIR;1998122321;104
SLFFIR;1998122322;104
SLFFIR;1998122323;104
SLFFIR;1998122400;103
SLFFIR;1998122401;103
SLFFIR;1998122402;104
SLFFIR;1998122403;104
SLFFIR;1998122404;104
SLFFIR;1998122405;103
SLFFIR;1998122406;103
SLFFIR;1998122407;103
SLFFIR;1998122408;104
SLFFIR;1998122409;103
SLFFIR;1998122410;103
SLFFIR;1998122411;104
SLFFIR;1998122412;103
SLFFIR;1998122413;103
SLFFIR;1998122414;105
SLFFIR;1998122415;105
SLFFIR;1998122416;105
SLFFIR;1998122417;106
SLFFIR;1998122418;106
SLFFIR;1998122419;105
SLFFIR;1998122420;103
SLFFIR;1998122421;108
SLFFIR;1998122422;108
SLFFIR;1998122423;107
SLFFIR;1998122500;107
SLFFIR;1998122501;108
SLFFIR;1998122502;108
SLFFIR;1998122503;108
SLFFIR;1998122504;108
SLFFIR;1998122505;108
SLFFIR;1998122506;108
SLFFIR;1998122507;108
SLFFIR;1998122508;108
SLFFIR;1998122509;108
SLFFIR;1998122510;105
SLFFIR;1998122511;103
SLFFIR;1998122512;105
SLFFIR;1998122513;105
SLFFIR;1998122514;105
SLFFIR;1998122515;106
SLFFIR;1998122516;108
SLFFIR;1998122517;108
SLFFIR;1998122518;107
SLFFIR;1998122519;107
SLFFIR;1998122520;107
SLFFIR;1998122521;106
SLFFIR;1998122522;106
SLFFIR;1998122523;106
SLFFIR;1998122600;106
SLFFIR;1998122601;106
SLFFIR;1998122602;106
SLFFIR;1998122603;106
SLFFIR;1998122604;106
SLFFIR;1998122605;105
SLFFIR;1998122606;106
SLFFIR;1998122607;106
SLFFIR;1998122608;106
SLFFIR;1998122609;105
SLFFIR;1998122610;104
SLFFIR;1998122611;104
SLFFIR;1998122612;104
SLFFIR;1998122613;105
SLFFIR;1998122614;105
SLFFIR;1998122615;105
SLFFIR;1998122616;105
SLFFIR;1998122617;105
SLFFIR;1998122618;105
SLFFIR;1998122619;105
SLFFIR;1998122620;106
SLFFIR;1998122621;105
SLFFIR;1998122622;105
SLFFIR;1998122623;105
SLFFIR;1998122700;104
SLFFIR;1998122701;104
SLFFIR;1998122702;104
SLFFIR;1998122703;104
SLFFIR;1998122704;104
SLFFIR;1998122705;104
SLFFIR;1998122706;104
SLFFIR;1998122707;104
SLFFIR;1998122708;104
SLFFIR;1998122709;104
SLFFIR;1998122710;103
SLFFIR;1998122711;103
SLFFIR;1998122712;103
SLFFIR;1998122713;103
SLFFIR;1998122714;103
SLFFIR;1998122715;104
SLFFIR;1998122716;103
SLFFIR;1998122717;103
SLFFIR;1998122718;103
SLFFIR;1998122719;103
SLFFIR;1998122720;102
SLFFIR;1998122721;103
SLFFIR;1998122722;103
SLFFIR;1998122723;102
SLFFIR;1998122800;102
SLFFIR;1998122801;102
SLFFIR;1998122802;102
SLFFIR;1998122803;102
SLFFIR;1998122804;102
SLFFIR;1998122805;101
SLFFIR;1998122806;102
SLFFIR;1998122807;101
SLFFIR;1998122808;101
SLFFIR;1998122809;101
SLFFIR;1998122810;99
SLFFIR;1998122811;99
SLFFIR;1998122812;99
SLFFIR;1998122813;98
SLFFIR;1998122814;98
SLFFIR;1998122815;99
SLFFIR;1998122816;101
SLFFIR;1998122817;101
SLFFIR;1998122818;101
SLFFIR;1998122819;101
SLFFIR;1998122820;101
SLFFIR;1998122821;101
SLFFIR;1998122822;101
SLFFIR;1998122823;101
SLFFIR;1998122900;102
SLFFIR;1998122901;101
SLFFIR;1998122902;101
SLFFIR;1998122903;101
SLFFIR;1998122904;101
SLFFIR;1998122905;101
SLFFIR;1998122906;101
SLFFIR;1998122907;101
SLFFIR;1998122908;101
SLFFIR;1998122909;101
SLFFIR;1998122910;99
SLFFIR;1998122911;98
SLFFIR;1998122912;99
SLFFIR;1998122913;99
SLFFIR;1998122914;99
SLFFIR;1998122915;99
SLFFIR;1998122916;101
SLFFIR;1998122917;101
SLFFIR;1998122918;101
SLFFIR;1998122919;101
SLFFIR;1998122920;101
SLFFIR;1998122921;100
SLFFIR;1998122922;101
SLFFIR;1998122923;101
SLFFIR;1998123000;101
SLFFIR;1998123001;100
SLFFIR;1998123002;100
SLFFIR;1998123003;100
SLFFIR;1998123004;100
SLFFIR;1998123005;100
SLFFIR;1998123006;100
SLFFIR;1998123007;100
SLFFIR;1998123008;100
SLFFIR;1998123009;100
SLFFIR;1998123010;98
SLFFIR;1998123011;97
SLFFIR;1998123012;95
SLFFIR;1998123013;95
SLFFIR;1998123014;98
SLFFIR;1998123015;98
SLFFIR;1998123016;100
SLFFIR;1998123017;101
SLFFIR;1998123018;101
SLFFIR;1998123019;100
SLFFIR;1998123020;100
SLFFIR;1998123021;100
SLFFIR;1998123022;100
SLFFIR;1998123023;100
SLFFIR;1998123100;100
SLFFIR;1998123101;100
SLFFIR;1998123102;100
SLFFIR;1998123103;100
SLFFIR;1998123104;100
SLFFIR;1998123105;100
SLFFIR;1998123106;100
SLFFIR;1998123107;100
SLFFIR;1998123108;100
SLFFIR;1998123109;100
SLFFIR;1998123110;100
SLFFIR;1998123111;100
SLFFIR;1998123112;100
SLFFIR;1998123113;99
SLFFIR;1998123114;100
SLFFIR;1998123115;100
SLFFIR;1998123116;100
SLFFIR;1998123117;99
SLFFIR;1998123118;100
SLFFIR;1998123119;100
SLFFIR;1998123120;100
SLFFIR;1998123121;100
SLFFIR;1998123122;100
SLFFIR;1998123123;100
SLFFIR;1999010100;100
SLFFIR;1999010101;99
SLFFIR;1999010102;99
SLFFIR;1999010103;99
SLFFIR;1999010104;99
SLFFIR;1999010105;99
SLFFIR;1999010106;99
SLFFIR;1999010107;99
SLFFIR;1999010108;98
SLFFIR;1999010109;98
SLFFIR;1999010110;98
SLFFIR;1999010111;98
SLFFIR;1999010112;97
SLFFIR;1999010113;97
SLFFIR;1999010114;97
SLFFIR;1999010115;98
SLFFIR;1999010116;98
SLFFIR;1999010117;98
SLFFIR;1999010118;98
SLFFIR;1999010119;98
SLFFIR;1999010120;98
SLFFIR;1999010121;98
SLFFIR;1999010122;98
SLFFIR;1999010123;98
SLFFIR;1999010200;98
SLFFIR;1999010201;98
SLFFIR;1999010202;98
SLFFIR;1999010203;98
SLFFIR;1999010204;98
SLFFIR;1999010205;98
SLFFIR;1999010206;98
SLFFIR;1999010207;98
SLFFIR;1999010208;98
SLFFIR;1999010209;98
SLFFIR;1999010210;97
SLFFIR;1999010211;96
SLFFIR;1999010212;94
SLFFIR;1999010213;93
SLFFIR;1999010214;95
SLFFIR;1999010215;97
SLFFIR;1999010216;98
SLFFIR;1999010217;98
SLFFIR;1999010218;98
SLFFIR;1999010219;98
SLFFIR;1999010220;98
SLFFIR;1999010221;98
SLFFIR;1999010222;98
SLFFIR;1999010223;98
SLFFIR;1999010300;97
SLFFIR;1999010301;100
SLFFIR;1999010302;100
SLFFIR;1999010303;99
SLFFIR;1999010304;101
SLFFIR;1999010305;101
SLFFIR;1999010306;101
SLFFIR;1999010307;101
SLFFIR;1999010308;101
SLFFIR;1999010309;101
SLFFIR;1999010310;100
SLFFIR;1999010311;98
SLFFIR;1999010312;100
SLFFIR;1999010313;102
SLFFIR;1999010314;102
SLFFIR;1999010315;102
SLFFIR;1999010316;103
SLFFIR;1999010317;103
SLFFIR;1999010318;105
SLFFIR;1999010319;105
SLFFIR;1999010320;105
SLFFIR;1999010321;104
SLFFIR;1999010322;104
SLFFIR;1999010323;103
SLFFIR;1999010400;104
SLFFIR;1999010401;104
SLFFIR;1999010402;105
SLFFIR;1999010403;106
SLFFIR;1999010404;106
SLFFIR;1999010405;107
SLFFIR;1999010406;108
SLFFIR;1999010407;109
SLFFIR;1999010408;108
SLFFIR;1999010409;108
SLFFIR;1999010410;106
SLFFIR;1999010411;106
SLFFIR;1999010412;105
SLFFIR;1999010413;105
SLFFIR;1999010414;105
SLFFIR;1999010415;107
SLFFIR;1999010416;107
SLFFIR;1999010417;107
SLFFIR;1999010418;107
SLFFIR;1999010419;107
SLFFIR;1999010420;107
SLFFIR;1999010421;106
SLFFIR;1999010422;107
SLFFIR;1999010423;107
SLFFIR;1999010500;106
SLFFIR;1999010501;107
SLFFIR;1999010502;106
SLFFIR;1999010503;105
SLFFIR;1999010504;106
SLFFIR;1999010505;106
SLFFIR;1999010506;106
SLFFIR;1999010507;106
SLFFIR;1999010508;106
SLFFIR;1999010509;105
SLFFIR;1999010510;105
SLFFIR;1999010511;105
SLFFIR;1999010512;105
SLFFIR;1999010513;104
SLFFIR;1999010514;104
SLFFIR;1999010515;104
SLFFIR;1999010516;105
SLFFIR;1999010517;106
SLFFIR;1999010518;106
SLFFIR;1999010519;106
SLFFIR;1999010520;105
SLFFIR;1999010521;106
SLFFIR;1999010522;105
SLFFIR;1999010523;105
SLFFIR;1999010600;105
SLFFIR;1999010601;105
SLFFIR;1999010602;105
SLFFIR;1999010603;105
SLFFIR;1999010604;105
SLFFIR;1999010605;105
SLFFIR;1999010606;104
SLFFIR;1999010607;105
SLFFIR;1999010608;105
SLFFIR;1999010609;104
SLFFIR;1999010610;103
SLFFIR;1999010611;102
SLFFIR;1999010612;102
SLFFIR;1999010613;102
SLFFIR;1999010614;102
SLFFIR;1999010615;102
SLFFIR;1999010616;104
SLFFIR;1999010617;104
SLFFIR;1999010618;104
SLFFIR;1999010619;104
SLFFIR;1999010620;104
SLFFIR;1999010621;104
SLFFIR;1999010622;104
SLFFIR;1999010623;104
SLFFIR;1999010700;104
SLFFIR;1999010701;104
SLFFIR;1999010702;104
SLFFIR;1999010703;104
SLFFIR;1999010704;103
SLFFIR;1999010705;104
SLFFIR;1999010706;104
SLFFIR;1999010707;104
SLFFIR;1999010708;104
